2019-06-27 17:13:50,1,b'RT @Tiwaash: Mornings like this \xf0\x9f\x98\x8d\n\n#sunrise #goldenhour #trek #mountains #Skandagiri #bangalorediaries #bangaloreexplorer #trekker #trekkin\xe2\x80\xa6'
2019-06-27 17:08:45,1,b'Mornings like this \xf0\x9f\x98\x8d\n\n#sunrise #goldenhour #trek #mountains #Skandagiri #bangalorediaries #bangaloreexplorer\xe2\x80\xa6 https://t.co/sARB8sDeSj'
2019-06-27 16:30:52,0,"b'Fort Ben jibs. #mountainbike #trek \n\nThanks to Rigo for filming. @ Lawrence, Indiana https://t.co/kVX43TIQIb'"
2019-06-27 16:22:49,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 15:36:03,0,b'Lots of water in the last few days... #swimming #nightswimming #inflatables #hottublunches #trek #specialized\xe2\x80\xa6 https://t.co/GQ6yrmtHH1'
2019-06-27 15:15:32,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 15:13:37,1,b'RT @Sarah_Begum: Further into the wild I go...\n#wild #adventure #adventuress #adventurer #wilderness #nature #trek #trekking #gettinglost #\xe2\x80\xa6'
2019-06-27 14:57:22,1,b'Further into the wild I go...\n#wild #adventure #adventuress #adventurer #wilderness #nature #trek #trekking\xe2\x80\xa6 https://t.co/UJ6vNEKkTI'
2019-06-27 13:59:30,0,b'#throwbackthursday #2018 #naga #warriors #monsoon #trek #dam\n\nBrothers in arms #indiannavy\xe2\x9a\x93 (not me) thanks for you\xe2\x80\xa6 https://t.co/DcehJVtYOZ'
2019-06-27 13:59:19,0,b'#throwbackthursday #2018 #naga #warriors #monsoon #trek #dam\n\nBrothers in arms #indiannavy\xe2\x9a\x93 (not me) thanks for you\xe2\x80\xa6 https://t.co/i1uJAMjSHR'
2019-06-27 13:57:47,3,"b""RT @Trekveda: Nature gives you the feeling that city life can't afford.\n@Trekveda \nhttps://t.co/AVOkmwCjAb\n.\n.\n.\n.\n#Trekveda #trekking #tra\xe2\x80\xa6"""
2019-06-27 13:55:42,0,b'Trekkers enjoying the majestic view of Himalayas while walking on the way to Everest Base Camp. #Himalayas stand ju\xe2\x80\xa6 https://t.co/7AhX1j7aIh'
2019-06-27 13:30:15,3,"b""RT @Trekveda: Nature gives you the feeling that city life can't afford.\n@Trekveda \nhttps://t.co/AVOkmwCjAb\n.\n.\n.\n.\n#Trekveda #trekking #tra\xe2\x80\xa6"""
2019-06-27 13:25:23,3,"b""RT @Trekveda: Nature gives you the feeling that city life can't afford.\n@Trekveda \nhttps://t.co/AVOkmwCjAb\n.\n.\n.\n.\n#Trekveda #trekking #tra\xe2\x80\xa6"""
2019-06-27 13:24:26,3,"b""Nature gives you the feeling that city life can't afford.\n@Trekveda \nhttps://t.co/AVOkmwCjAb\n.\n.\n.\n.\n#Trekveda\xe2\x80\xa6 https://t.co/TzvSAYpTa1"""
2019-06-27 13:17:22,1,b'RT @TrekTrails: A cloudy day during Hampta pass trek!\n.\n.\n.\n#trektrails #30DaysWild #mountains #hamptapass #Manali #HimachalPradesh #monsoo\xe2\x80\xa6'
2019-06-27 13:13:51,1,b'RT @yew_kwang: Selfie \xf0\x9f\x98\x8e\xf0\x9f\x98\x9b\n#india #uttarakhand #Brahmataltrek #Brahmatal #nature #snowtrek #snowpeak #wintertrek #mountainworld #trekthehimal\xe2\x80\xa6'
2019-06-27 13:13:35,1,b'RT @NepalIntrepid: Do you want to be in the beautiful places of Nepal? Langtang is one of the very beautiful region to trek in Nepal... \n#n\xe2\x80\xa6'
2019-06-27 13:09:17,1,b'Selfie \xf0\x9f\x98\x8e\xf0\x9f\x98\x9b\n#india #uttarakhand #Brahmataltrek #Brahmatal #nature #snowtrek #snowpeak #wintertrek #mountainworld\xe2\x80\xa6 https://t.co/hfzYXJddbo'
2019-06-27 13:03:21,1,b'Do you want to be in the beautiful places of Nepal? Langtang is one of the very beautiful region to trek in Nepal..\xe2\x80\xa6 https://t.co/zbzwdTMBfR'
2019-06-27 12:49:12,0,b'#QuilotoaLoop : the most #popular #trek in #Ecuador - https://t.co/001BceDJez https://t.co/p8pDdQqFKa'
2019-06-27 12:25:27,1,b'A cloudy day during Hampta pass trek!\n.\n.\n.\n#trektrails #30DaysWild #mountains #hamptapass #Manali #HimachalPradesh\xe2\x80\xa6 https://t.co/KVxZzRsHKL'
2019-06-27 12:03:55,0,b'@buffalosystems 10% Summer #discount #code https://t.co/VP7sBL6WkT #discountcode #outdoors #running #trek #walking #camping'
2019-06-27 11:50:01,3,b'RT @CincyTrek: We have come too far. This crisis is nothing compared to the road we have traveled. Each day we walk away from traumas of ch\xe2\x80\xa6'
2019-06-27 11:25:07,0,"b'If you have a few spare seconds, we would love it if you could take part in our poll regarding fundraising challeng\xe2\x80\xa6 https://t.co/Afe2XhMw9X'"
2019-06-27 11:15:23,2,"b'RT @himmanavtravels: A relaxing #bonfire after a day of #trekking, friends for company, &amp; stories &amp; music to unwind.... Enjoy the #Himmanav\xe2\x80\xa6'"
2019-06-27 11:13:49,2,"b'RT @himmanavtravels: A relaxing #bonfire after a day of #trekking, friends for company, &amp; stories &amp; music to unwind.... Enjoy the #Himmanav\xe2\x80\xa6'"
2019-06-27 11:13:36,1,"b'RT @petegonecamping: Do you ever walk? For fun, I mean? YOU SHOULD! \xf0\x9f\x9a\xb6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x91\x9f \nHiking is one of THE best ways to spend some quality time outsid\xe2\x80\xa6'"
2019-06-27 11:03:29,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 11:02:42,2,"b'A relaxing #bonfire after a day of #trekking, friends for company, &amp; stories &amp; music to unwind.... Enjoy the\xe2\x80\xa6 https://t.co/U6JPBVWSma'"
2019-06-27 11:00:24,1,"b'Do you ever walk? For fun, I mean? YOU SHOULD! \xf0\x9f\x9a\xb6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x91\x9f \nHiking is one of THE best ways to spend some quality time out\xe2\x80\xa6 https://t.co/kGC4nR4P6A'"
2019-06-27 10:42:37,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 10:20:41,0,b'#siguniangnationalpark #hike #hiking #trek #trekking #china @ Changping Valley-Siguniang https://t.co/BSwQH6VEci'
2019-06-27 09:47:22,0,b'Have you given a thought to it? \n\nStupid And Insane \n\n#travel #trek #backpack #backpackers #traveler https://t.co/k1dapwUf8R'
2019-06-27 09:13:37,1,b'RT @francodominico: #siguniangnationalpark #hike #hiking #trek #trekking #changping #china @ Changping Valley-Siguniang https://t.co/rTOXCh\xe2\x80\xa6'
2019-06-27 09:09:05,1,b'#siguniangnationalpark #hike #hiking #trek #trekking #changping #china @ Changping Valley-Siguniang https://t.co/rTOXChv4j8'
2019-06-27 09:03:59,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 09:00:08,5,b'RT @himmanavtravels: #Trek to #Kasol &amp; #Kheerganga. You up for it? The perfect break for those who love outdoors. July 1-7.  Call +91-86298\xe2\x80\xa6'
2019-06-27 08:55:33,3,"b'RT @up_everest: Panoramic view of Mt. Ama Dablam with beautiful sky on the way to Everest Base Camp, Khumbu Valley. \n\n#SagarmathaNationalPa\xe2\x80\xa6'"
2019-06-27 08:46:03,3,"b'RT @up_everest: Panoramic view of Mt. Ama Dablam with beautiful sky on the way to Everest Base Camp, Khumbu Valley. \n\n#SagarmathaNationalPa\xe2\x80\xa6'"
2019-06-27 08:34:33,3,"b'RT @Life_Coach_Pro: @nakedleader Sometimes you just need to trust your gut, be optimistic, take positive action and you\xe2\x80\x99ll see good things\xe2\x80\xa6'"
2019-06-27 08:33:09,1,b'RT @LCChallenges: #ThrowbackThursday @HeelToeCharity #machupicchu #incatrail #trek 2013! #lifechanging #charity helping #changelives for ch\xe2\x80\xa6'
2019-06-27 08:11:48,3,"b'RT @up_everest: Panoramic view of Mt. Ama Dablam with beautiful sky on the way to Everest Base Camp, Khumbu Valley. \n\n#SagarmathaNationalPa\xe2\x80\xa6'"
2019-06-27 08:07:35,3,"b'RT @Life_Coach_Pro: @nakedleader Sometimes you just need to trust your gut, be optimistic, take positive action and you\xe2\x80\x99ll see good things\xe2\x80\xa6'"
2019-06-27 08:05:34,3,"b'@nakedleader Sometimes you just need to trust your gut, be optimistic, take positive action and you\xe2\x80\x99ll see good thi\xe2\x80\xa6 https://t.co/8O3cSm5LN8'"
2019-06-27 07:57:24,3,"b'Panoramic view of Mt. Ama Dablam with beautiful sky on the way to Everest Base Camp, Khumbu Valley.\xe2\x80\xa6 https://t.co/WoWnDinART'"
2019-06-27 07:18:12,0,"b'Savandurga Hill Trek &amp; Manchanabele Dam Tour. \n 20 July, 2019\nLeaving from BANGALORE. \nCall 9845200014 / 8861186299\xe2\x80\xa6 https://t.co/XTjHHvMSTv'"
2019-06-27 07:12:03,3,"b""RT @KaaflaE: Join #Kaafla on it's next venture \xf0\x9f\x99\x8c  \n\nMark the date: 19th July \xe2\x9c\x8d\xef\xb8\x8f\n\n#havefun #adventure #AdventureTime #fun #tour #tourism #to\xe2\x80\xa6"""
2019-06-27 06:56:03,0,b'3 guesses where I am... \xf0\x9f\x99\x84\xf0\x9f\x98\x9c\xf0\x9f\xa4\xa3 #trek #exercise #beard #bearded #noshavelife #viking #retreiver https://t.co/SYEQi3J0Gg'
2019-06-27 06:50:08,5,b'RT @himmanavtravels: #Trek to #Kasol &amp; #Kheerganga. You up for it? The perfect break for those who love outdoors. July 1-7.  Call +91-86298\xe2\x80\xa6'
2019-06-27 06:48:28,5,b'RT @himmanavtravels: #Trek to #Kasol &amp; #Kheerganga. You up for it? The perfect break for those who love outdoors. July 1-7.  Call +91-86298\xe2\x80\xa6'
2019-06-27 06:45:30,1,b'#ThrowbackThursday @HeelToeCharity #machupicchu #incatrail #trek 2013! #lifechanging #charity helping #changelives\xe2\x80\xa6 https://t.co/BBTF4A4lLZ'
2019-06-27 06:43:26,5,b'RT @himmanavtravels: #Trek to #Kasol &amp; #Kheerganga. You up for it? The perfect break for those who love outdoors. July 1-7.  Call +91-86298\xe2\x80\xa6'
2019-06-27 06:41:46,5,b'RT @himmanavtravels: #Trek to #Kasol &amp; #Kheerganga. You up for it? The perfect break for those who love outdoors. July 1-7.  Call +91-86298\xe2\x80\xa6'
2019-06-27 06:40:20,5,b'#Trek to #Kasol &amp; #Kheerganga. You up for it? The perfect break for those who love outdoors. July 1-7.  Call +91-86\xe2\x80\xa6 https://t.co/Q9cLB0wilW'
2019-06-27 06:28:54,65,b'RT @Irelandwest: Beautiful morning at the airport as @MayoGAA fans from Belmullet and Achill board the first supporters flight bound for Ne\xe2\x80\xa6'
2019-06-27 05:59:04,1,b'RT @RHS_pastoral: We did it! Beautiful views but very windy at the top! \xf0\x9f\x8c\xac #trek #activitiesweek #year9 https://t.co/30yeX869P9'
2019-06-27 05:30:29,5,b'RT @MichaelFroemel: Jeffrey Hunter as Captain #Pike - Star #Trek https://t.co/Z7WXhuJRKl'
2019-06-27 05:14:50,0,b'Trekking is the most popular activity in Nepal. Nepal a country with thousands of peaks and eight world highest mou\xe2\x80\xa6 https://t.co/XMaaeAFxsY'
2019-06-27 05:13:35,2,b'RT @ExpedAdventure: Kilimanjaro - Get it ticked off your bucket list!\n\n#kili #kilimanjaro #africa #climbingkili #africashighest #roofofafri\xe2\x80\xa6'
2019-06-27 05:11:11,0,"b""Nice #afternoon of #sun today in Lima.\nMi #marlin7 #trek and I went to the #beach.\nAnd don't forget the @Rhinowalk2\xe2\x80\xa6 https://t.co/nfPDglrXwu"""
2019-06-27 05:00:14,2,b'Kilimanjaro - Get it ticked off your bucket list!\n\n#kili #kilimanjaro #africa #climbingkili #africashighest\xe2\x80\xa6 https://t.co/wOBPlkA8MT'
2019-06-27 04:57:19,0,b'Which would you like to go on First?\n  Comment Below!\n  #traveling #travelers #travelbug #travelholic #trekking\xe2\x80\xa6 https://t.co/ywBn0Fwdjf'
2019-06-27 04:32:34,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 04:01:44,2,b'RT @SparrowExplorer: Machu Picchu - Temple of the Sun \xf0\x9f\x8c\x9e!!\n#SparrowExplorer #AlternativeIncaTrail #Machupicchu  #explore #adventure #journey\xe2\x80\xa6'
2019-06-27 04:01:12,2,b'RT @SparrowExplorer: Machu Picchu - Temple of the Sun \xf0\x9f\x8c\x9e !!!\n#SparrowExplorer #AlternativeIncaTrail #Machupicchu  #explore #adventure #journ\xe2\x80\xa6'
2019-06-27 03:41:58,2,b'RT @Maya64287589: Quick bike sale online. It is very simple and easy app for sale and buy your bike.\n\nhttps://t.co/8AqZBErda7\n\n#bike #bicyc\xe2\x80\xa6'
2019-06-27 03:38:42,1,b'RT @Maya64287589: Quick bike sale online. It is very simple and easy app for sale and buy your bike.\n\nhttps://t.co/8AqZBEIO1F\n\n#bike #bicyc\xe2\x80\xa6'
2019-06-27 03:32:10,2,b'RT @SparrowExplorer: Machu Picchu - Temple of the Sun \xf0\x9f\x8c\x9e!!\n#SparrowExplorer #AlternativeIncaTrail #Machupicchu  #explore #adventure #journey\xe2\x80\xa6'
2019-06-27 03:32:04,2,b'Machu Picchu - Temple of the Sun \xf0\x9f\x8c\x9e!!\n#SparrowExplorer #AlternativeIncaTrail #Machupicchu  #explore #adventure\xe2\x80\xa6 https://t.co/LaTPdJ75Ls'
2019-06-27 03:30:22,2,b'Machu Picchu - Temple of the Sun \xf0\x9f\x8c\x9e !!!\n#SparrowExplorer #AlternativeIncaTrail #Machupicchu  #explore #adventure\xe2\x80\xa6 https://t.co/qTjViM3wau'
2019-06-27 03:16:10,1,b'RT @ThroughTrek: Mardi Himal #Trek is a pristine yet short and easy trek in the #Annapurna region of #Nepal Himalaya - Trek Through https:/\xe2\x80\xa6'
2019-06-27 03:14:08,1,b'Mardi Himal #Trek is a pristine yet short and easy trek in the #Annapurna region of #Nepal Himalaya - Trek Through https://t.co/kVH3SYgT31'
2019-06-27 03:02:41,0,b'When you climb you have to enjoy the beauty of sweating and enjoy the beauty of nature! \n\nSweat and Smile \xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/UeLL7S4IxQ'
2019-06-27 02:35:30,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 02:25:14,1,b'Quick bike sale online. It is very simple and easy app for sale and buy your bike.\n\nhttps://t.co/8AqZBEIO1F\n\n#bike\xe2\x80\xa6 https://t.co/jHktmyLypZ'
2019-06-27 02:22:03,1,"b""RT @frolicadventure: World's highest lake Tilicho (4,949m) in Annapurna massif.\n.\nhttps://t.co/DdPuaDYWif\n.\n #nepal #annapurnacircuit #trek\xe2\x80\xa6"""
2019-06-27 02:20:08,1,"b""World's highest lake Tilicho (4,949m) in Annapurna massif.\n.\nhttps://t.co/DdPuaDYWif\n.\n #nepal #annapurnacircuit\xe2\x80\xa6 https://t.co/zsL8P7XYt3"""
2019-06-27 02:10:44,0,b'Are you ready to go the extra mile to shelter families after disaster? Join the ShelterBox Kokoda Trek in 2020 and\xe2\x80\xa6 https://t.co/LUFv2yRNOl'
2019-06-27 01:43:39,1,b'Quick bike sale online. It is very simple and easy app for sale and buy your bike.\n\nhttps://t.co/3UZyM7e6sS\n\n#bike\xe2\x80\xa6 https://t.co/QC0ghUxFEq'
2019-06-27 01:23:09,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 01:13:37,1,b'RT @francodominico: ruthyll79 and sthong.y #hike #hiking #trek #trekking #siguniangnationalpark #china @ Siguniang National Park https://t.\xe2\x80\xa6'
2019-06-27 01:01:21,1,b'ruthyll79 and sthong.y #hike #hiking #trek #trekking #siguniangnationalpark #china @ Siguniang National Park https://t.co/dfJgwD3lss'
2019-06-27 00:33:28,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-27 00:00:54,0,"b""Can't get enough of these summits! \xf0\x9f\x97\xbb We supply the gear to #trek up on of these bad boys. Check out our full collec\xe2\x80\xa6 https://t.co/UycxyZcdpR"""
2019-06-26 23:13:28,1,b'RT @francodominico: Sooo cold... #siguniangnationalpark #hike #hiking #trek #trekking #china @ Siguniang National Park https://t.co/xoByveG\xe2\x80\xa6'
2019-06-26 23:02:06,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 22:56:43,4,"b""RT @thehuve: Proof that I'm living my best entertainment reporter life: my \nout-of-this-world conversation at @TheAlienCon with the great f\xe2\x80\xa6"""
2019-06-26 22:53:44,4,"b""RT @thehuve: Proof that I'm living my best entertainment reporter life: my \nout-of-this-world conversation at @TheAlienCon with the great f\xe2\x80\xa6"""
2019-06-26 22:45:39,1,b'Sooo cold... #siguniangnationalpark #hike #hiking #trek #trekking #china @ Siguniang National Park https://t.co/xoByveGZBn'
2019-06-26 22:13:50,1,b'RT @ExpedAdventure: Kilimanjaro - Get it ticked off your bucket list!\n\n#kili #kilimanjaro #africa #climbingkili #africashighest #roofofafri\xe2\x80\xa6'
2019-06-26 22:00:47,1,b'Kilimanjaro - Get it ticked off your bucket list!\n\n#kili #kilimanjaro #africa #climbingkili #africashighest\xe2\x80\xa6 https://t.co/32HP7owA3e'
2019-06-26 21:55:24,3,"b'RT @DreamHimalayan: October is most favorable time of the year to trek Everest Base Camp \xe2\x80\x93 especially for those who wish to avoid the clod,\xe2\x80\xa6'"
2019-06-26 21:42:05,4,"b""RT @thehuve: Proof that I'm living my best entertainment reporter life: my \nout-of-this-world conversation at @TheAlienCon with the great f\xe2\x80\xa6"""
2019-06-26 21:25:26,0,b'#TV Recognizing T\xe2\x80\x99Pring and the lead Talosian #StarTrek #television #Star #Trek\nhttps://t.co/JJ4ow6Ntja'
2019-06-26 21:11:08,4,"b""Proof that I'm living my best entertainment reporter life: my \nout-of-this-world conversation at @TheAlienCon with\xe2\x80\xa6 https://t.co/8K9qefJ54z"""
2019-06-26 20:13:14,1,b'RT @gdlcolorado: Bike to work day is almost here. #Bike #Work #Day #Exercise #Safety #Free #Bagels #Fun #Athletic #Meet #New #People #Bicyc\xe2\x80\xa6'
2019-06-26 19:37:10,5,b'RT @MichaelFroemel: Jeffrey Hunter as Captain #Pike - Star #Trek https://t.co/Z7WXhuJRKl'
2019-06-26 19:32:37,5,b'Jeffrey Hunter as Captain #Pike - Star #Trek https://t.co/Z7WXhuJRKl'
2019-06-26 19:28:35,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 19:13:37,1,b'RT @arvindpassey: Redefining \xe2\x80\x98Sanjeevani\xe2\x80\x99 at the Valley of Flowers\nhttps://t.co/XhCtPbP7pw\n\n#ValleyOfFlowers #Uttarakhand #VoF #trek #trekk\xe2\x80\xa6'
2019-06-26 18:55:27,0,b'70km done today \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb our fave places were Orford and Snape! Legs are knackered now \xf0\x9f\x98\x82 the bikes and kit held up beauti\xe2\x80\xa6 https://t.co/PYc8SjrCUZ'
2019-06-26 18:50:33,1,b'Redefining \xe2\x80\x98Sanjeevani\xe2\x80\x99 at the Valley of Flowers\nhttps://t.co/XhCtPbP7pw\n\n#ValleyOfFlowers #Uttarakhand #VoF #trek\xe2\x80\xa6 https://t.co/DerCHGptOa'
2019-06-26 18:31:21,0,b'Redefining \xe2\x80\x98Sanjeevani\xe2\x80\x99 at the Valley of Flowers\nhttps://t.co/XhCtPbxw0W\n\n#ValleyOfFlowers #Uttarakhand #VoF #trek\xe2\x80\xa6 https://t.co/ixOTXihM2n'
2019-06-26 17:47:18,0,b'Reach new heights and find your horizon!!!\n\nPerks of an early morning trek\n\n#sunrise #trek #mountains #peaks\xe2\x80\xa6 https://t.co/5E0hL0BIeB'
2019-06-26 17:42:13,0,b'Be your own Anchor \xe2\x9a\x93\n.\n.\n.\n.\n#weirdphotography #picoftheday #like #follow #shotononeplus #adobelightroom\xe2\x80\xa6 https://t.co/bSiCbMkr2z'
2019-06-26 17:35:16,0,b'Today i level Up!\nHappy birthday to me!\n\n#kenku #crow #raven #levelup #birthday #trek https://t.co/Szz7A2iIuv'
2019-06-26 17:28:48,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 17:21:55,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 17:09:37,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 17:00:10,0,"b'First #trail ride of the summer. 12 miles, 1 deer, 1 bullfrog, 3 turtles and endless scenery. #Bethlehem\xe2\x80\xa6 https://t.co/tVG097uLjN'"
2019-06-26 16:50:33,0,b'Instill \n\n#lesson #learnings #abstract #shotonsamsung #livefolk #dslrofficial #surreal #mystic #sankagiri #hill\xe2\x80\xa6 https://t.co/DI7VExn6Bz'
2019-06-26 16:47:27,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 16:17:35,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 15:10:10,0,b'What to Pack for La Ciudad Perdida Lost City #Trek #travel https://t.co/9WJaAOgCx2 #colombia'
2019-06-26 15:02:13,7,"b'RT @HimachalW: 2 Out of 5 Youth Die During Unauthorised #KinnerKailash Yatra \n\nReportedly 5 youth, 4 of whom belonged to Kumarsain, #Shimla\xe2\x80\xa6'"
2019-06-26 15:01:24,0,b'@lesleyholton (on Instagram) shares a snapshot of her view along the Via Alpina! We get to hear about the\xe2\x80\xa6 https://t.co/BgsYDW37Fn'
2019-06-26 14:54:08,1,b'We did it! Beautiful views but very windy at the top! \xf0\x9f\x8c\xac #trek #activitiesweek #year9 https://t.co/30yeX869P9'
2019-06-26 14:39:34,0,"b'On the Way\nPokorua\xe2\x84\xa2 bumbag in a prehistoric rock sanctuary Beglik Tash, Bulgaria.\n#kiwidition #pokorua #edc\xe2\x80\xa6 https://t.co/c0Opkxjxc9'"
2019-06-26 14:36:15,0,"b'Gold service, loads of new parts and a set of @HuntBikeWheels  4 Seasons \xf0\x9f\x91\x8d\n#Trek #Gold #Bike #Service https://t.co/EfvFVs3OPa'"
2019-06-26 14:33:57,7,"b'RT @HimachalW: 2 Out of 5 Youth Die During Unauthorised #KinnerKailash Yatra \n\nReportedly 5 youth, 4 of whom belonged to Kumarsain, #Shimla\xe2\x80\xa6'"
2019-06-26 14:25:08,0,b'#siguniangnationalpark #hike #hiking #trek #trekking #china @ Siguniang National Park https://t.co/fVhdCZpaEX'
2019-06-26 14:24:36,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 14:16:46,0,b'#siguniangnationalpark #hike #hiking #trek #trekking @ Siguniang National Park https://t.co/afzcl37Wmt'
2019-06-26 14:13:41,1,b'RT @AWE365: Looking for an alternative to trekking Kilimanjaro? Then Mount Meru in Tanzania is ideal: https://t.co/BqsaF78mx3 #tanzania #Mo\xe2\x80\xa6'
2019-06-26 14:11:57,7,"b'RT @HimachalW: 2 Out of 5 Youth Die During Unauthorised #KinnerKailash Yatra \n\nReportedly 5 youth, 4 of whom belonged to Kumarsain, #Shimla\xe2\x80\xa6'"
2019-06-26 14:00:26,1,b'Looking for an alternative to trekking Kilimanjaro? Then Mount Meru in Tanzania is ideal: https://t.co/BqsaF78mx3\xe2\x80\xa6 https://t.co/GWBnj15WdQ'
2019-06-26 13:54:44,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 13:46:40,7,"b'RT @HimachalW: 2 Out of 5 Youth Die During Unauthorised #KinnerKailash Yatra \n\nReportedly 5 youth, 4 of whom belonged to Kumarsain, #Shimla\xe2\x80\xa6'"
2019-06-26 13:31:06,0,b'We help you with every situation while trekking. So Keep trekking and keep believing us.\n@trekveda\xe2\x80\xa6 https://t.co/7J4R8yOx5P'
2019-06-26 13:30:18,2,b'RT @MSUrdan: My new ride!  So excited.  It rides like a dream!  Thanks \xe2\x81\xa6@TrekBikes\xe2\x81\xa9 and #Landrys of #Boston - #Needham.  #Trek #FX2 https:/\xe2\x80\xa6'
2019-06-26 13:25:40,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 13:08:18,0,b'With the new Topstone Carbon @RideCannondale has managed to combine the best from #BMC tcc technology &amp; #Trek Iso S\xe2\x80\xa6 https://t.co/uOL59U5CpI'
2019-06-26 13:01:48,0,b'Looking for a way to get some booking.?\nRegister with us at :\nhttps://t.co/ssRh9dSwNa\n\n#travel #guide #tour #hike\xe2\x80\xa6 https://t.co/lLE7Q0GvNd'
2019-06-26 12:45:32,0,b'Walk down to a virgin beach.... 14 kms... crossing hills...to see a sunrise....\n\n#incredibleindia #andamanislands\xe2\x80\xa6 https://t.co/rr01FPzUTO'
2019-06-26 12:45:21,7,"b'2 Out of 5 Youth Die During Unauthorised #KinnerKailash Yatra \n\nReportedly 5 youth, 4 of whom belonged to Kumarsain\xe2\x80\xa6 https://t.co/4wPfPv9wnW'"
2019-06-26 12:32:38,3,b'RT @CincyTrek: We have come too far. This crisis is nothing compared to the road we have traveled. Each day we walk away from traumas of ch\xe2\x80\xa6'
2019-06-26 12:30:29,3,b'RT @CincyTrek: We have come too far. This crisis is nothing compared to the road we have traveled. Each day we walk away from traumas of ch\xe2\x80\xa6'
2019-06-26 12:26:01,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 12:24:24,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 12:15:30,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 12:15:19,0,b'New Bike Day\xe2\x80\xbc\xef\xb8\x8f \n#ShopLocal #BicyclesInc\nhttps://t.co/e25DkRwsmP\n\xf0\x9f\x9a\xb2\n\xf0\x9f\x9a\xb2\n\xf0\x9f\x9a\xb2\n\xf0\x9f\x9a\xb2\n#NewBikeDay #Trek #TrekBikes #Specialized\xe2\x80\xa6 https://t.co/uEcctf0ECz'
2019-06-26 12:01:13,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
2019-06-26 11:45:17,49,"b'RT @IshaSacredWalks: Inspired by the participants in Singapore, volunteers and participants in San Francisco also came together to climb on\xe2\x80\xa6'"
